,content,normdate,rhyme,met
3185,"Hay junto a la ventana de mi estancia
un laurel de la sombra protegido,
en donde guarda un ruiseñor su nido
apenas de mi mano a la distancia;
y entre el verde follaje y la fragancia,
celoso, ufano, amante, requerido,
dice su amor con lánguido quejido
y dulce y elevada consonancia.
Las horas de la noche una tras una
en sigilosa hilera huyendo el día,
siguen el curso a la encantada luna.
Y en esta soledad, el alma mía
goza, sin envidiar cosa ninguna,
de su quieta y feliz melancolía
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+----+---+-', '+-+--+---+-', '---++--+-+-', '-+---+---+-', '--+--+---+-', '-+-+-+---+-', '+--+-+---+-', '-+---+---+-', '-+---+-+-+-', '---+-+-+-+-', '+--+---+-+-', '-+---+-+-+-', '+----++--+-', '--+--+---+-']"
3186,"Por los ámbitos lóbregos de un sueño
vi cruzar un fantasma peregrino
que, envuelto en nube de fulgor divino,
me llamaba mirándome risueño
Seguirle quise con ardiente empeño,
fascinado y extático y sin tino;
pero, al tocar su manto purpurino,
veloz huyó, mirándome con ceño.
Sentido de su rápida mudanza,
«¿Por qué -dije- te places en mi daño?»
Y él, al desvanecerse en lontananza:
«Yo soy -me dijo con semblante huraño-,
para quien no me logra, la Esperanza;
para quien me consigue, el Desengaño »
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+--++-', '+-++-+---+-', '-+-+---+-+-', '+-+--+-+-+-', '-+++---+-+-', '--+-+----+-', '---+-+---+-', '-+-+-+-+-+-', '-+---+---+-', '-++-++---+-', '+----++--+-', '++++---+-+-', '---+++---+-', '---+-+---+-']"
3187,"Reclinar mi cabeza en tu regazo
para dormirme en él Sentir que el sueño
va cerrando mis párpados Beleño
para mi corazón que está en su ocaso
No pensar, no sentir Soñar, acaso,
en que llega hasta mi, tibio y risueño,
tu beso perfumado, flor de ensueño,
mientras dormido estoy en tu regazo.
Y nunca despertar Eternamente
quedarse allí para que dulcemente
pueda mi alma tu espíritu absorber
Vivir de tu perfume Ser un muerto
que sólo está para tu amor despierto,
y para todo lo demás, no ser
",4,"['-', 'A', 'A', 'B', 'B', 'A', 'A', '-', 'C', 'C', 'D', 'E', 'E', 'D']","['--+--+---+-', '---++-+--+-', '+-+--+-', '-----+-+-+-', '+-++-+-+-', '--+---+--+-', '-+---+-+-+-', '+--+-+---+-', '-+---+-', '-+++---+-+-', '+-+--+---+-', '-+---+-+-+-', '-+-+---+-+-', '---+---+++-']"
3188,"Una princesa de faz doliente,
ojos muy negros y noble rol,
nacida en áurea cuna de Orienté
bajo las gasas del arrebol,
sintió una noche pasión ardiente
y pronto súpolo su padre, el Sol.
Amaba, amaba á las estrellas
cual la heroína de un cuento azul...
—Padre, tocarlas quiero, ¡qué bellas!
- Hija, es prestada su hermosa luz.
Mas, mira e-se árbol de sombra amena
y verás otras de dulce olor.
Se llaman ilanff-ilang, morena...
—¡Si en ellas, padre, solió mi amor!
",4,"['A', 'B', '-', 'B', 'A', 'B', 'C', '-', 'C', '-', 'D', 'E', 'D', 'E']","['+--+--+-+-', '+-++--+-+-', '---+-+--+-', '---+----+-', '-+-+--+-+-', '-+-+--+--+', '-+-+----+-', '---+-++-+-', '+--+-+-++-', '++-+--+-+-', '-+++--+-+-', '--++--+-+-', '-+----+-+-', '-+-+--+-+-']"
3189,"No hay pupila letal ni negra yema
que se compare a tu negror intenso;
si lo miro sobre tu dedo, pienso
que la noche en tu dedo se ha hecho gema
Es pupila de esfinge alucinante,
donde un hondo misterio se columbra,
y al par que es negro nítido, relumbra
lleno de luz, lo mismo que un diamante.
Una de tus pupilas lo he creído,
porque en el fulgurar de tus miradas,
sombra con luz, a un tiempo se han fundido;
y porque en su negror de gema fina,
igual que en tus pupilas encantadas,
miro el mismo misterio que fascina.
",4,"['A', 'B', 'B', 'A', 'C', 'D', 'D', 'C', 'E', 'F', 'E', 'G', 'F', 'G']","['+-+--+-+-+-', '---+---+-+-', '-++----+-+-', '--+--+-+-+-', '+-+--+---+-', '-++--+---+-', '--++-+---+-', '+--+-+-+-+-', '+----+-+-+-', '-----+---+-', '+--+++-+-+-', '-----+-+-+-', '-+---+---+-', '+-+--+---+-']"
3190,"Llama a El Motín «herético y ateo»
si a un cura malo cual merece trata;
mas si un obispo su poder no acata,
él es el que le arrima un vapuleo.
En un inmundo papelucho neo
escribe digo mal, pone la pata,
y en contra de la Prensa se desata
queriéndola manchar con su babeo
Contra lo más simpático arremete
como sus torpes gustos mortifique;
su pluma es vil y pérfida: temedla.
No hay honra ni sagrado que respete
El día en que una víbora le pique
¡oh víbora infeliz! ¡¡Compadecedla!!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-+---+-', '++-+---+-+-', '-+-+---+++-', '++--+++--+-', '-+-+---+-+-', '-+-+-++--+-', '-----+---+-', '-+-+-+---+-', '---+-+---+-', '---+-+---+-', '-+++-+---++-', '++---+---+-', '-+-+-+--++-', '-+---+---++-']"
3191,"Reina en París unánime alegría:
y toda plaza y toda calle suena,
de alborozada muchedumbre llena,
que celebra del año el primer día.
Mas, solitaria en tanto el alma mía,
con el contento, y la ventura ajena,
siente aumentarse su profunda pena,
y su tedio y mortal melancolía.
En vano la esperanza me halagaba:
para mí ¡ay triste! el año nuevo empieza
tan desgraciado cual su hermano acaba:
¡aún el mal no remite su crudeza
que mi cuerpo consume, aún gime esclava
el alma del hastío y la tristeza!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+---+-', '-+-+-+-+-+-', '---+---+-+-', '--+--+--++-', '---+-+-+-+-', '---+---+-+-', '+--++--+-+-', '--+--+---+-', '-+---+-+-+-', '--++-+-+-+-', '+--+---+-+-', '+-++-+---+-', '--+--+++-+-', '-+---+---+-']"
3192,"Firme y erguido en la escamosa pata,
el pescuezo tusado y al desnudo,
lleva por arma el espolón agudo,
este rey de corona de escarlata.
Mientras vive, con ímpetu desata
las dos pasiones de su instinto rudo,
y como sino incontrastable y mudo,
del animal y el hombre, engendra y mata
Ama y lucha; su tiempo se reparte
en victorias de Venus y de Marte
Sultán de su comarca, le es vasallo
el rival que le canta y que le envidia,
y es tenorio fecundo en el serrallo,
y gladiador mortífero en la lidia.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'D', 'E']","['+-+----+-+-', '--+--+---+-', '+--+---+-+-', '+-+--+---+-', '--+--+---+-', '-+-+---+-+-', '-------+-+-', '---+-+-+-+-', '+-+--+---+-', '--+--+---+-', '-+---+-+-+-', '--+-++--++-', '+-+--+---+-', '---+-+---+-']"
3193,"¡Cayó sin dar un ¡ay! en la primera
y última desventura de su vida!
¡Ya no asusta el cometa sin medida
que se apagó en mitad de la carrera!
Y este llanto que moja mi severa,
rugosa faz en la vejez sumida,
es ya la última lágrima exprimida
de una fuente de amor que amor no espera
¡Poeta del pesar!... De la clemente
tumba que de los vivos te separa,
rompe la losa con tu férrea mano
Canta el himno a la muerte que inspirara
a tu virtud el infortunio humano,
y escupe al vulgo hipócrita en la cara
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', '-', 'C', 'D', 'C', 'D', 'C']","['-+-++----+-', '+----+---+-', '+++--+---+-', '---+-----+-', '+-+--+---+-', '-+-+---+-+-', '+++--+---+-', '+-+--+-+++-', '+---+---+-', '+----+-+-+-', '+--+---+-+-', '+-+--+---+-', '---+---+-+-', '-+-+-+---+-']"
3194,"Siempre Dios suscitaba un gran profeta
para su pueblo que iba hacia la ruina
cuando olvidaba aquella luz divina
que la guiaba a una gloriosa meta
Así te miro: genio que interpreta
los designios celestes; ilumina
Dios tu mente y tus pasos encamina,
Colón, vidente, mártir y poeta
Tu pensamiento es infinito foco
que ilumina una edad Te llaman loco
por exceso de luz que hay en tu mente
Porque en ella contemplas cómo brilla
al través del Atlántico, la orilla
de un admirable nuevo Continente
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['+-+--+++-+-', '---+-+---+-', '---+-+-+-+-', '--+-+--+-+-', '-+++-+---+-', '--+--+---+-', '--+--+---+-', '-+-+-+---+-', '---++--+-+-', '--++--++-+-', '--+--++--+-', '--+--+-+-+-', '--+--+---+-', '+--+-+---+-']"
3195,"Un lance interesante y peregrino,
que al inglés más estoico maravilla,
ocurrió en una aldea de Castilla
con cuyo nombre clásico no atino.
Hallábanse a la sombra de un molino
y de un arroyo plácido a la orilla
-émulos de Isabel y de Mancilla-
una moza y un mozo como un pino.
Después de hablarse con acento amargo,
sucedió ¡Sí fue atroz! ¡Vaya un aprieto!
El caso es que también mas sin embargo.
¡Voto va Poncio! ¡El último terceto!
Hasta ahora ¡vive Dios! no me hice cargo
de que es mayor la historia que el soneto
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++---+---+-', '--++-+---+-', '--++-+---+-', '---+-+--++-', '-+---+-+-+-', '-+-+-+---+-', '+----+---+-', '+-+++---++-', '---++--+-+-', '--+++++-+-', '-++--+-+-', '+-++-+---+-', '-+-+-+++-+-', '-+-+-+---+-']"
3196,"Es el llanto tenaz que me conjura
por la muerte hermanada con la mía,
a este tétrico adagio y elegía
cuya impronta a la ausencia no da cura
Llanto dócil que apenas da sutura
a ese tajo de pérdida que impía,
a la pérfida vida, raudo alía,
cicatrices tenaces de amargura.
En su cauce tan brusco la impotencia
se desangra en dolor anquilosado,
y no ayuda alejando la conciencia
de la imagen del cuerpo sepultado
Llanto impío, canales de inclemencia,
en mi rostro te guían al pasado.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+-+-+-', '--+--+---+-', '+-+--+---+-', '--+--+-+++-', '+-+--+-+-+-', '+-+--+---+-', '--+--+-+-+-', '--+--+---+-', '--+-++---+-', '--+--+---+-', '-++--+---+-', '--+--+---+-', '+-+-+----+-', '--+-++---+-']"
3197,"Al verte pobre ya, de amor inmundo,
y del divino amo, enriquecida,
bienes del mundo, Magdalena olvida,
porque es del mundo el bien, mal sin segundo.
En lo que logra del amar del mundo,
de lágrimas un mar, que arrepentida,
anegando los yerros de su vida,
de doloroso llanto, es mar profundo.
Las plantas riega con amante anhelo,
del que en su voluntad, todo se encierra,
¡o mil veces feliz, raro desvelo!
El modo natural en ti se yerra,
que siempre le agua da a la Tierra, el Cielo,
y hoy al Cielo le da el agua, la Tierra.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+++-+-+-+-', '---++----+-', '+--+---+-+-', '-+-+-++--+-', '---+---+-+-', '-+--++---+-', '--+--+---+-', '---+-+++-+-', '-+-+---+-+-', '-----++--+-', '-++--++--+-', '-+---+-+-+-', '-+-+-+-+-+-', '++-++-+--+-']"
3198,"Cuando del mar las ondas cristalinas
vieron nacer de Venus la hermosura,
no adornaban su frente o su cintura
mirtos de amor ni rosas purpurinas;
pero el agua le dio galas marinas,
perlas de su garganta a la blancura,
y, por guirnaldas, a su frente pura
caracoles y conchas peregrinas;
esa gracia y beldad que en ti descuella
junto a la mar nació, pues no repares
en dar marino adorno a tu sien bella,
para que en todo a Venus te compares,
y todos digan al mirarte: «Es ella,
en el momento en que nació en los mares.»
",3,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+---+-', '+--+-+---+-', '+-+--+---+-', '+--+-+---+-', '--+-+++--+-', '+----+---+-', '---+---+-+-', '--+--+---+-', '+-+--+-+-+-', '---+-+-+-+-', '-+-+-+--++-', '---+-+-+-+-', '-+-+---+++-', '---+---+-+-']"
3199,"«No soy nota, soy alma; el instrumento
me infunde normas de expresión soñada
y en el refrán de mi impulso alada
profundo suena un eternal lamento
Mi voz convierte en alegría la viento,
puebla la inmensa soledad callada
de espectros, y la luna, conjurada,
teje el sudario de mi antigua acento
Si hoy la guitarra con mi numen suena,
en arpas de Israel dice el quebranto
de los desiertos, sollocé en la quena
Sobre las tumbas de las razas canto,
y me proclama con amor el llanto
hija inmortal del cielo y de la pena
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'D', 'C']","['+++-+----+-', '++-+---+-+-', '---+--+--+-', '-+-++--+-+-', '-+-+---+-+-', '+--+---+-+-', '-+---+---+-', '+--+---+-+-', '+--+---+-+-', '-+--++---+-', '---+---+-+-', '---+---+-+-', '-+-+---+-+-', '+--+-+---+-']"
3200,"Despliega el sol, que por Oriente asoma
con regia majestad, su intensa llama
y el calor de la vida desparrama
por la extendida vega y fértil loma.
Gustando, incautos, la madura poma
cuyo jugo sus picos embalsama,
juntos se posan en la misma rama
el halcón y la tímida paloma
Por el llano, feraz sin que la reja
le desgarre inclemente, en paz bendita
pastan el lobo y la sufrida oveja
Y en el Edén florido, que palpita
como un seno fecundo, se refleja
la calma de los cielos infinita
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+-+-', '-+---+-+-+-', '--+--+---+-', '---+-+-+-+-', '-+-+---+-+-', '--+--+---+-', '+--+---+-+-', '--+--+---+-', '--+--+---+-', '+-+--+-+-+-', '+--+---+-+-', '---+-+---+-', '-++--+---+-', '-+---+---+-']"
3201,"Niebla de lino, el campo azul surcaba
Mausoleo Sagrado, que escondía
al Sol de Oriente, cuyo ocaso el día
a región más augusta trasladaba
Eminente peñasco, que intentaba,
de rumbo tan feliz turbar la guía,
paró frente al bajel, quizá sería
por ver que con el Cielo se estrellaba
Mas viendo que del fuego era la esfera,
cedió al tope de tanto esplendor junto,
no ya risco el escollo, sino cera.
Así quiso a Javier guardarle el punto,
porque sabe, que el Sol en su carrera
la eclíptica no tuerce aunque difunto
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+-+-+-', '----+----+-', '---+---+-+-', '--++-+---+-', '--+--+---+-', '-+-+-+-+-+-', '-+---+-+-+-', '-+---+---+-', '-+---++--+-', '-++--+--++-', '+++--+---+-', '-++--+-+++-', '--+--+---+-', '-+--++---+-']"
3202,"¡Oh, costas escarpadas de apariencia bravía,
bien arrulladas siempre por el canto del mar;
costas del mar del Trópico, costas del Mediodía
que estáis contra las rocas en constante luchar;
costas que desde luengo y nebuloso día
arrulláis con el mismo, monótono cantar,
y conserváis, en cada yerma gruta sombría,
recuerdos de naufragios en noches de pesar!
Sobre la arena limpia de vuestra playa quiero
sentarme a descansar, cual viejo marinero,
remendando las redes de mis sueños sombríos
Viendo como restalla la ola embravecida;
y como, sin sentirse, va pasando la Vida,
como pasan de viaje remoto los navíos.
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['-+---+---+--+-', '+--+-+---+--+-', '+--+-+--+----+', '-+---+---+--+-', '+----+---+-+-', '--+--+--+---+-', '---+-+-+-+--+-', '-+---+--+---+-', '---+-+----+-+-', '-++--+-+---+-', '--+--+---+--+-', '+----+-+---+-', '-----+++-+--+-', '--+--+--+---+-']"
3203,"¡Y será vana mi mortal porfía!
¡Y esta antigua tristeza roedora
jamás de tregua me dará una hora,
tras mí corriendo cual la sombra mía!
¡Ay! de la zona tórrida a la fría,
del negro ocaso a la brillante aurora,
por cuanto con su luz el sol colora,
me persigue su odiada compañía!
Fábula son las islas de Fortuna
que ser fingió el antiguo devaneo
de la Felicidad morada y cuna
¡Dulce Felicidad! ya en ti no creo;
mas ¡ay de mí! sin esperanza alguna,
te busco eternamente y te deseo!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--++---+-+-', '+-+--+---+-', '-+-+-+-+-+-', '-+-+---+-+-', '---+-+---+-', '-+-+---+-+-', '-+---+-+-+-', '+-+--+---+-', '+--+-+---+-', '-+-+-+---+-', '-----+-+-+-', '-----+++++-', '---+---+-+-', '++-+-+---+-']"
3204,"Queden las galas otra vez guardadas:
el cinturón de plata, el blanco traje,
el chal sedoso de nevado encaje
y los ramos de flores perfumadas.
Ya pasaron las horas agitadas
en que el asedio del pesar distraje,
regresando las alas sin ultraje
y de suaves aromas impregnadas.
Pero tú, terco corazón, persistes
en conservarte indiferente y frío;
como has ido al sarao, así volvistes,
y siempre melancólico y sombrío
sigues soñando con fantasmas tristes
y latiendo ¡infeliz! en el vacío.
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+-+-+-', '---+-+-+-+-', '-+-+---+-+-', '--+--+---+-', '+-+--+---+-', '---+---+-+-', '--+--+---+-', '--+--+---+-', '--++---+-+-', '---++--+-+-', '-++--+-+-+-', '-+---+---+-', '+--+---+-+-', '--+--+---+-']"
3205,"¡Cuán solo estoy, Señor! Huyo aterrado
del vaivén de la inquieta muchedumbre,
que, gimiendo en perenne servidumbre,
la libertad pregona del pecado
Y ¡qué espantosa soledad! Cegado
por el vaho de la ambiente podredumbre,
giro errante, sin faro que me alumbre,
como rojo batel desarbolado.
Pero ¿estará tan sola el alma mía
si en Ti mi amor y mi dolor concentro,
y feliz en tu dulce compañía
tu auxilio busco y tu piedad encuentro?
-¡Triste, Señor, mi condición sería
si no te hallara corazón adentro!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++--+-+--+-', '--+--+---+-', '--+--+---+-', '---+-+---+-', '-+-+---+-+-', '--+--+---+-', '+-+--+--++-', '--+--+---+-', '---+++-+-+-', '-+-+---+-+-', '--+--+---+-', '-+-+---+-+-', '+--+---+-+-', '-+++---+--']"
3206,"No temas que estas líneas cariñosas
las desmienta con mano envilecida;
no cedo a imposiciones afrentosas,
y antes que ser infiel seré suicida
Yo soy de esas mujeres valerosas
a quienes la amenaza no intimida,
porque son indomables y orgullosas,
porque sienten el asco de la vida.
Almas gigantes que jamás se niegan
ni su perdón inmaculado entregan
y que conquistan lauros inmortales,
porque saben morir heroicamente
sin doblegar la luminosa frente
ni traicionar jamás sus ideales.
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['++-+-+---+-', '--+--+---+-', '++---+---+-', '+--+-+-+-+-', '+++--+---+-', '-----+-+-+-', '--+--+---+-', '--+--+---+-', '+--+---+-+-', '---+---+-+-', '---+-+---+-', '--+--+-+-+-', '---+---+-+-', '---+-+---+-']"
3207,"Si tu mérito, Lisi, conocieras,
como la envidia persuadir procura,
y estimaras en tanto tu hermosura,
cuanto estimarla por razón debieras,
poco desconfiaras ni temieras
de un amor tan leal y fe tan pura,
y viviendo en tu mérito segura,
menos motivos de pesar me dieras
¡Cuál quedara la envidia, Lisi mía,
al verte como estás desconfiada,
desvanecida su mordaz sospecha,
y en mí el deseo y pertinaz porfía
de verte de tu mérito pagada,
por verte de mi afecto satisfecha!
",3,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--+---+-', '---+---+-+-', '--+--+---+-', '+--++--+-+-', '+----+---+-', '+-++-+-+++-', '--+--+---+-', '+--+---+++-', '+-+--+-+-+-', '-++---+--+-', '---+---+-+-', '-+-+---+-+-', '-++--+---+-', '-++--+---+-']"
3208,"Leño (felice) qu'el grant poderío
que todo el mundo no pudo ayubar,
en cuyo pomo iba el señorío
de çielos, tierra, arenas e mar;
sin alterçasiones e sin desvío,
mas (leda) e gratamente sin dubdar,
en el tu cuello le pasaste el río,
que non sin causa se debió negar.
Jaián entre los santos, admirable
por fuerça insigne e grant estatura,
de quien yo fago conmemoraçión,
faz, por tus ruegos, por el espantable
passo yo pase en nave segura,
libre del golfo de la dapnaçión.
",0,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-++--+-', '-+-+-++--+-', '---++----+-', '-+-+--+--+-', '----+----+-', '-+-+-+---+-', '---+-+-+-+-', '-+-+---+-+-', '-+---+---+-', '-+-+--+--+-', '---++----++-', '+--+-----+-', '+-++--+--+-', '+--+----++-']"
3209,"Esperaré, y en día no lejano,
cuando se apiade mi contraria suerte
y me depare el ósculo de muerte
que ha de salvarme del contagio humano,
pienso que cielo y tierra y océano
de gozo temblarán , y que yo, al verte,
caeré de nuevo en tu regazo, inerte,
después de traspasar el hondo arcano
Mas luego nuestras almas en un grito
de amor se fundirán , y un mismo anhelo
nos llevará a los pies de Dios bendito;
y así como esos astros de áureo vuelo,
que vagan de infinito en infinito,
volaremos los dos de cielo en cielo.
Y en un eterno abrazo confundidos,
lejos de las mudanzas mezquindades,
airemos en las altas claridades
de la angélica orquesta los sonidos
Y veremos con ojos sorprendidos
la desaparición de las edades,
hasta que el mundo envuelto en tempestades
caiga en rotos fragmentos esparcidos
Y cuando en esa vida misteriosa
toda mi sed de dicha se mitigue
y tú sientas la calma prodigiosa
-como en el cielo todo se consigue-,
¡tú serás una estrella esplendorosa;
yo, un satélite tuyo que te sigue!
",4,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['---+-+-+-+-', '---+---+-+-', '-+-+-+---+-', '+--++--+-+-', '+--+-+---+-', '-+---+--++-', '-+-+---+-+-', '-----+-+-+-', '-+---+--++-', '-+---+++-+-', '+--+-+-+-+-', '---+-+-+-+-', '-+---+---+-', '--+--+-+-+-', '-+-+-+---+-', '-----+---+-', '-+---+---+-', '--+--+---+-', '--+--+---+-', '-----+---+-', '---+-+---+-', '+-+--+---+-', '---+-+---+-', '+--+-+---+-', '-++--+---+-', '---+-+---+-', '+-++-+---+-', '+-+-----++-']"
